Date,Open,High,Low,Close,Adj Close,Volume
2018-10-29,560.0,560.0,560.0,560.0,560.0,30500
2018-10-30,700.0,700.0,605.0,700.0,700.0,65293100
2018-10-31,730.0,750.0,525.0,550.0,550.0,52244900
2018-11-01,555.0,585.0,460.0,496.0,496.0,25942200
2018-11-02,496.0,515.0,462.0,472.0,472.0,9844800
2018-11-05,460.0,474.0,430.0,436.0,436.0,6765100
2018-11-06,434.0,525.0,430.0,458.0,458.0,21234800
2018-11-07,460.0,464.0,448.0,450.0,450.0,2853000
2018-11-08,452.0,494.0,446.0,470.0,470.0,11935300
2018-11-09,476.0,520.0,470.0,472.0,472.0,13150800
2018-11-12,476.0,490.0,460.0,470.0,470.0,2790100
2018-11-13,468.0,488.0,460.0,478.0,478.0,7591900
2018-11-14,478.0,478.0,464.0,470.0,470.0,1737900
2018-11-15,470.0,492.0,462.0,476.0,476.0,7048000
2018-11-16,476.0,476.0,464.0,470.0,470.0,966500
2018-11-19,470.0,480.0,470.0,470.0,470.0,1101900
2018-11-20,470.0,470.0,470.0,470.0,470.0,0
2018-11-21,470.0,470.0,450.0,458.0,458.0,2054600
2018-11-22,458.0,466.0,444.0,448.0,448.0,1083300
2018-11-23,450.0,462.0,436.0,450.0,450.0,6544900
2018-11-26,450.0,450.0,430.0,430.0,430.0,1932300
2018-11-27,430.0,430.0,410.0,410.0,410.0,2225900
2018-11-28,410.0,432.0,410.0,420.0,420.0,6614600
2018-11-29,422.0,450.0,420.0,450.0,450.0,15391700
2018-11-30,452.0,462.0,436.0,444.0,444.0,7446900
2018-12-03,444.0,446.0,426.0,426.0,426.0,1104800
2018-12-04,426.0,442.0,418.0,420.0,420.0,1628000
2018-12-05,420.0,430.0,418.0,420.0,420.0,457200
2018-12-06,420.0,420.0,412.0,412.0,412.0,1000800
2018-12-07,412.0,426.0,398.0,414.0,414.0,961100
2018-12-10,414.0,414.0,396.0,404.0,404.0,3137500
2018-12-11,404.0,424.0,388.0,420.0,420.0,5144100
2018-12-12,418.0,418.0,410.0,414.0,414.0,226900
2018-12-13,410.0,410.0,400.0,402.0,402.0,330500
2018-12-14,402.0,402.0,398.0,398.0,398.0,199900
2018-12-17,400.0,406.0,398.0,406.0,406.0,571900
2018-12-18,404.0,408.0,400.0,408.0,408.0,468300
2018-12-19,408.0,408.0,396.0,396.0,396.0,430500
2018-12-20,396.0,400.0,386.0,400.0,400.0,908600
2018-12-21,402.0,452.0,400.0,416.0,416.0,14206700
2018-12-24,416.0,416.0,416.0,416.0,416.0,0
2018-12-25,416.0,416.0,416.0,416.0,416.0,0
2018-12-26,418.0,424.0,402.0,404.0,404.0,986700
2018-12-27,404.0,408.0,400.0,400.0,400.0,559600
2018-12-28,400.0,406.0,396.0,396.0,396.0,910800
2018-12-31,396.0,396.0,396.0,396.0,396.0,0
2019-01-01,396.0,396.0,396.0,396.0,396.0,0
2019-01-02,396.0,400.0,394.0,396.0,396.0,265000
2019-01-03,394.0,404.0,390.0,392.0,392.0,480700
2019-01-04,392.0,394.0,390.0,390.0,390.0,305000
2019-01-07,390.0,398.0,388.0,392.0,392.0,263500
2019-01-08,394.0,394.0,386.0,386.0,386.0,365200
2019-01-09,386.0,390.0,380.0,386.0,386.0,398200
2019-01-10,386.0,388.0,378.0,384.0,384.0,1016100
2019-01-11,386.0,386.0,378.0,378.0,378.0,337900
2019-01-14,380.0,392.0,378.0,388.0,388.0,529400
2019-01-15,390.0,390.0,380.0,380.0,380.0,257000
2019-01-16,380.0,398.0,380.0,390.0,390.0,1832300
2019-01-17,386.0,400.0,386.0,392.0,392.0,320700
2019-01-18,392.0,400.0,390.0,398.0,398.0,549600
2019-01-21,400.0,400.0,388.0,388.0,388.0,261600
2019-01-22,394.0,394.0,382.0,382.0,382.0,89600
2019-01-23,382.0,390.0,380.0,384.0,384.0,129000
2019-01-24,386.0,388.0,380.0,382.0,382.0,197700
2019-01-25,380.0,384.0,378.0,378.0,378.0,160100
